price,bedrooms,bathrooms,deposit_amount,furnished,title_char_count,title_avg_word_length,title_tfidf_0,title_tfidf_2,title_tfidf_4,title_tfidf_8,description_char_count,description_word_count,description_avg_word_length,description_tfidf_0,description_tfidf_4,description_tfidf_6,description_tfidf_8,price bedrooms,price bathrooms,price deposit_amount,bedrooms bathrooms,bedrooms deposit_amount,bathrooms deposit_amount,bathrooms_bin,num_row_mean,property_type_count,lease_term_count,payment_method_text_count,contact_type_count,geo_cluster,geo_dist_to_centre,latitude_norm,longitude_norm
2655,1,3,500,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,2655.0,7965.0,1327500.0,3.0,500.0,1500.0,1,789.75,4964,4934,3693,7613,8,1.5664100310088336,1.046162258087294,1.5564736455898744
919,0,1,500,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,0.0,919.0,459500.0,0.0,0.0,500.0,0,355.0,4964,5131,3757,7613,6,1.806269490869402,0.05863688974187373,-0.3734558197586598
2598,4,2,0,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,10392.0,5196.0,0.0,8.0,0.0,0.0,0,651.0,5066,5131,3846,7613,17,1.130535712780765,1.2748201297233777,-0.45498735553120473
1816,1,1,500,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,1816.0,1816.0,908000.0,1.0,500.0,500.0,0,579.5,4964,5131,3704,7613,12,1.6284127530416448,-0.0022751466871853377,1.308240696713888
1633,1,3,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,1633.0,4899.0,1633000.0,3.0,1000.0,3000.0,1,659.25,5066,4934,3757,7387,8,1.8955876006245223,0.9481116879513187,1.2871589587479462
1062,2,1,1500,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,2124.0,1062.0,1593000.0,2.0,3000.0,1500.0,0,641.25,5066,5131,3704,7613,1,3.1004918833115758,0.4585504300778772,0.7250996975818145
1671,2,2,1500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,3342.0,3342.0,2506500.0,4.0,3000.0,3000.0,0,793.75,4970,5131,3846,7613,5,2.9292378297953063,-1.63135658194589,1.403224634844111
3125,4,1,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,12500.0,3125.0,1562500.0,4.0,2000.0,500.0,0,907.5,4970,4935,3846,7613,18,3.536647825342726,-0.4690657114079002,0.5095860188903402
2308,2,2,1500,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,4616.0,4616.0,3462000.0,4.0,3000.0,3000.0,0,953.0,5066,4935,3693,7387,11,3.844573150561238,-0.6067964188145065,-0.2866258953336683
2355,1,1,500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,2355.0,2355.0,1177500.0,1.0,500.0,500.0,0,714.25,4970,4934,3757,7387,3,2.781271403885695,-0.31463303772517254,-0.8917775707017608
2826,0,1,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,0.0,2826.0,2826000.0,0.0,0.0,1000.0,0,956.75,4964,4935,3757,7613,10,0.7334302122488289,1.1700956890050747,0.17466936735411698
1066,1,2,1500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,1066.0,2132.0,1599000.0,2.0,1500.0,3000.0,0,642.25,5066,4935,3846,7387,19,2.993018003734104,-1.5079591354531148,-1.105226942126153
1696,3,1,0,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,5088.0,1696.0,0.0,3.0,0.0,0.0,0,425.0,4964,4935,3693,7387,8,1.1150526305014379,1.036704726458987,1.3449079545467773
2574,4,3,1000,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,10296.0,7722.0,2574000.0,12.0,4000.0,3000.0,1,895.25,4964,4935,3693,7387,10,2.0373054537030684,1.455550619871845,0.11738484069044663
2720,0,2,1000,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,5440.0,2720000.0,0.0,0.0,2000.0,0,930.5,4970,4934,3757,7387,19,4.022858003417286,-1.6921475896338782,-0.7815779677565452
1987,4,2,1500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,7948.0,3974.0,2980500.0,8.0,6000.0,3000.0,0,873.25,4970,4935,3693,7387,3,1.2746962998948788,-0.03538515229644159,-0.92693960448569
2511,4,2,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,10044.0,5022.0,1255500.0,8.0,2000.0,1000.0,0,754.25,4964,5131,3757,7387,5,3.240378035121302,-1.661302550465714,1.3568723354160115
1752,2,3,1500,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,3504.0,5256.0,2628000.0,6.0,3000.0,4500.0,1,814.25,5066,5131,3757,7613,3,2.809850790050684,-0.36968382511940934,-0.9713480145705653
2334,0,3,0,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,0.0,7002.0,0.0,0.0,0.0,0.0,1,584.25,5066,5131,3704,7613,0,2.0497826214772483,0.8252156462431901,-0.8795895565452042
1642,0,1,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,1642.0,1642000.0,0.0,0.0,1000.0,0,660.75,4970,4935,3757,7613,5,3.007067989895052,-1.5158087138065286,1.7063939608674341
855,0,3,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,0.0,2565.0,855000.0,0.0,0.0,3000.0,1,464.5,4964,4934,3846,7387,9,2.5862682412973674,-1.4073842515735424,-1.2251889981890238
2582,1,1,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,2582.0,2582.0,1291000.0,1.0,500.0,500.0,0,771.0,4970,5131,3846,7387,6,2.845448694469348,-0.3558000995297486,-0.36107857743593574
2228,0,3,1500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,0.0,6684.0,3342000.0,0.0,0.0,4500.0,1,932.75,4964,4934,3693,7387,2,4.080165862968531,-1.689761594451593,0.05633295326418624
2181,0,1,0,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,2181.0,0.0,0.0,0.0,0.0,0,545.5,4970,5131,3757,7387,19,2.382772332608363,-0.7457374136325577,-0.8933860101140626
1150,2,1,500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,2300.0,1150.0,575000.0,2.0,1000.0,500.0,0,413.25,4964,5131,3704,7613,10,0.9785083264592165,1.0746558817135314,0.30530561224420427
1270,0,1,1000,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,0.0,1270.0,1270000.0,0.0,0.0,1000.0,0,567.75,4970,4934,3704,7613,8,0.8253666671865927,1.1097715064614972,1.339729983818311
1295,2,3,1500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,2590.0,3885.0,1942500.0,6.0,3000.0,4500.0,1,700.0,4964,4935,3757,7387,6,4.400841892305424,-0.6887674562003235,-0.6578313483705678
2303,0,3,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,0.0,6909.0,1151500.0,0.0,0.0,1500.0,1,701.5,4964,5131,3757,7387,2,2.5829222910365366,-1.4509027289201684,0.17318134586567327
1543,3,1,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,4629.0,1543.0,771500.0,3.0,1500.0,500.0,0,511.75,4964,5131,3704,7613,3,2.148193093747759,0.2992766067499842,-0.8944869739899131
1493,2,2,0,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,2986.0,2986.0,0.0,4.0,0.0,0.0,0,374.25,4970,4934,3757,7613,7,2.9019396029194646,1.596514523648724,-1.4276717372565682
1059,2,1,500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,2118.0,1059.0,529500.0,2.0,1000.0,500.0,0,390.5,4964,5131,3704,7613,18,3.5849927068354464,0.5699833210188664,0.6660949148622423
1635,3,1,0,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,4905.0,1635.0,0.0,3.0,0.0,0.0,0,409.75,4970,5131,3757,7613,3,2.728030557506918,-0.23772791764666742,-0.8362735090559212
3137,4,2,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,12548.0,6274.0,0.0,8.0,0.0,0.0,0,785.75,5066,5131,3693,7387,16,2.3337453942045037,0.1711417495328735,-0.3004137476222685
2813,2,1,1000,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,5626.0,2813.0,2813000.0,2.0,2000.0,1000.0,0,954.0,5066,5131,3693,7387,17,1.3217405991195699,1.4061363138501612,-0.3424224005090172
1715,1,1,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,1715.0,1715.0,1715000.0,1.0,1000.0,1000.0,0,679.25,5066,4934,3757,7613,4,2.7434965780252125,1.6035860600947454,0.7300024273414097
2224,4,2,1000,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,8896.0,4448.0,2224000.0,8.0,4000.0,2000.0,0,807.5,5066,4934,3757,7387,17,3.7167112470409354,1.649559691904251,-0.5959795418782244
1609,4,2,0,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,6436.0,3218.0,0.0,8.0,0.0,0.0,0,403.75,4964,4935,3693,7387,11,1.928253677706214,-1.3900598517717035,-0.2395854934833304
3424,4,2,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,13696.0,6848.0,3424000.0,8.0,4000.0,2000.0,0,1107.5,4964,5131,3693,7387,15,2.1617739609377353,-1.1875960576802842,0.3675358750688827
1269,3,2,500,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,3807.0,2538.0,634500.0,6.0,1500.0,1000.0,0,443.5,5066,4934,3704,7387,11,4.272722937262889,-0.531879628054716,-0.3076388230573007
2120,0,1,1500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,0.0,2120.0,3180000.0,0.0,0.0,1500.0,0,905.25,5066,4935,3757,7387,16,2.3826386567255486,0.3684013077556696,-0.2333581665606846
2272,1,2,0,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,2272.0,4544.0,0.0,2.0,0.0,0.0,0,568.75,4970,4934,3846,7387,18,1.7171299533586246,0.3448007032351968,0.4626316298427056
2693,3,3,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,8079.0,8079.0,2693000.0,9.0,3000.0,3000.0,1,924.75,4970,4935,3704,7613,8,2.1741474405604104,1.514906572486242,1.4237988972734792
2235,0,2,500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,0.0,4470.0,1117500.0,0.0,0.0,1000.0,0,684.25,4964,4934,3704,7387,16,4.3725425777516,-0.5537685403790972,-0.1745426120071577
3123,1,3,1000,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,3123.0,9369.0,3123000.0,3.0,1000.0,3000.0,1,1031.75,4970,4934,3846,7613,2,0.561611316254967,-1.0968763712928356,0.05515457786576819
3364,4,3,500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,13456.0,10092.0,1682000.0,12.0,2000.0,1500.0,1,967.75,4970,4935,3704,7387,1,1.6342520611467573,0.3959958607334437,1.0684714076331587
1315,3,1,0,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,3945.0,1315.0,0.0,3.0,0.0,0.0,0,329.75,5066,4935,3757,7387,5,2.3259992054828236,-0.9648685943596171,1.6721264602325494
1123,2,3,500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,2246.0,3369.0,561500.0,6.0,1000.0,1500.0,1,407.0,4964,4934,3704,7387,12,4.219918445527357,0.6330565849680645,1.641858554927835
1981,4,1,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,7924.0,1981.0,0.0,4.0,0.0,0.0,0,496.5,4964,4934,3846,7613,11,0.5899476858496192,-1.2287631194848603,-0.44565496642755525
1293,1,1,1000,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,1293.0,1293.0,1293000.0,1.0,1000.0,1000.0,0,573.75,5066,5131,3757,7387,12,0.7996405309742431,0.017988522542185043,1.567380068984671
3395,1,3,1500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,3395.0,10185.0,5092500.0,3.0,1500.0,4500.0,1,1224.75,4964,5131,3693,7613,5,1.0325426749542337,-1.1821843439697548,1.3665659782913577
1572,3,1,1500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,4716.0,1572.0,2358000.0,3.0,4500.0,1500.0,0,769.0,4970,4934,3757,7387,13,2.439300171759114,-0.8752381666422969,0.8015908831103897
3185,3,2,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,9555.0,6370.0,3185000.0,6.0,3000.0,2000.0,0,1047.5,5066,5131,3693,7387,9,3.045898214382982,-1.580074975346808,-1.665256301146235
3196,2,1,0,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,6392.0,3196.0,0.0,2.0,0.0,0.0,0,799.75,4964,4934,3846,7613,5,3.39969362386889,-0.7564225224923046,1.6860347304450078
844,0,3,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,2532.0,844000.0,0.0,0.0,3000.0,1,461.75,4964,4934,3693,7613,18,2.574506425965142,0.47131031735705087,0.5403872035724024
1967,4,3,1500,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,7868.0,5901.0,2950500.0,12.0,6000.0,4500.0,1,868.5,4970,4934,3693,7613,15,1.536584465795921,-1.0794655223901615,0.449729709423014
2393,1,3,500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,2393.0,7179.0,1196500.0,3.0,500.0,1500.0,1,724.25,4964,5131,3693,7613,3,3.400907886577432,0.4962076583896808,-0.8514633700301396
1995,3,2,1000,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,5985.0,3990.0,1995000.0,6.0,3000.0,2000.0,0,750.0,4964,4934,3757,7387,14,2.5665020329416115,0.2449692816226585,-1.3677466175469326
1674,3,2,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,5022.0,3348.0,1674000.0,6.0,3000.0,2000.0,0,669.75,4964,4934,3846,7387,0,2.1178674020936334,1.08968073543392,-1.1021562850661817
2793,3,3,0,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,8379.0,8379.0,0.0,9.0,0.0,0.0,1,699.75,5066,4935,3704,7387,12,2.1708849106442942,-0.27395009088512523,1.3670132448660022
1326,2,1,500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,2652.0,1326.0,663000.0,2.0,1000.0,500.0,0,457.25,5066,4935,3846,7613,5,2.7585543305146483,-0.8013241854517997,1.3501547355174308
2144,0,2,0,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,0.0,4288.0,0.0,0.0,0.0,0.0,0,536.5,5066,4935,3757,7613,8,3.384206245747438,1.6973314650105604,1.3605364808152598
1174,3,2,1500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,3522.0,2348.0,1761000.0,6.0,4500.0,3000.0,0,669.75,4970,4935,3846,7387,19,3.916198515208348,-0.5283697945618206,-0.8156648415055205
2213,4,3,1500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,8852.0,6639.0,3319500.0,12.0,6000.0,4500.0,1,930.0,4970,4934,3846,7387,0,3.3194900060613133,0.6567782182297309,-0.995878865928569
2256,4,1,500,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,9024.0,2256.0,1128000.0,4.0,2000.0,500.0,0,690.25,5066,5131,3757,7387,0,1.6144622090934382,1.0934844958694332,-0.7090175673158309
2373,2,3,0,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,4746.0,7119.0,0.0,6.0,0.0,0.0,1,594.5,4970,5131,3704,7613,19,3.0037662459190124,-1.4993833846530302,-1.116649442337781
2226,3,3,1500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,6678.0,6678.0,3339000.0,9.0,4500.0,4500.0,1,933.0,5066,4935,3757,7613,13,2.4544592623509436,-0.8024826034026453,0.8277731802822303
1225,1,2,1500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,1225.0,2450.0,1837500.0,2.0,1500.0,3000.0,0,682.0,4970,5131,3704,7387,13,1.8024331163972422,-0.7449075022648116,1.059655095346341
3152,0,1,0,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,0.0,3152.0,0.0,0.0,0.0,0.0,0,788.25,4970,5131,3846,7387,3,1.5130087061071875,-0.04036462050291843,-0.900456262504082
2587,0,2,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,0.0,5174.0,2587000.0,0.0,0.0,2000.0,0,897.25,5066,4934,3757,7387,19,3.30671960228964,-1.5954283356502958,-0.8223308337223082
1662,1,3,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,1662.0,4986.0,0.0,3.0,0.0,0.0,1,416.5,4970,4935,3704,7613,7,2.972164604355837,0.6845283795889344,-1.4602103805551707
1395,3,3,500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,4185.0,4185.0,697500.0,9.0,1500.0,1500.0,1,475.25,4970,5131,3757,7613,4,3.313121789915463,0.7727929115135033,1.0093720108303805
1418,3,2,1500,1,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,4254.0,2836.0,2127000.0,6.0,4500.0,3000.0,0,730.75,5066,5131,3693,7613,14,3.0648356318708343,-0.582331323285929,-1.507242181125373
2932,0,2,1500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,0.0,5864.0,4398000.0,0.0,0.0,3000.0,0,1108.5,4970,5131,3704,7613,13,1.7351966531696312,-1.1603300112856094,0.8814623717889619
997,2,2,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,1994.0,1994.0,997000.0,4.0,2000.0,2000.0,0,500.25,5066,4934,3704,7387,1,2.2402925169020893,-0.03958657859564874,0.7981245671576895
1688,2,2,500,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,3376.0,3376.0,844000.0,4.0,1000.0,1000.0,0,548.0,5066,4935,3846,7387,3,0.9588191684649104,0.011781477104145436,-0.9505243150129782
3026,0,1,1500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,3026.0,4539000.0,0.0,0.0,1500.0,0,1131.75,4964,5131,3693,7613,19,1.345806754349166,-1.1171227507019652,-1.082949626201399
3314,1,3,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,3314.0,9942.0,3314000.0,3.0,1000.0,3000.0,1,1079.5,4964,4934,3704,7613,13,1.5752769153281005,-0.8546805704703085,1.163205908635285
2338,4,1,1500,1,15,7.0,0.5773502691896258,0.0,0.0,0.0,25,4,5.5,0.0,0.0,0.447213595499958,0.0,9352.0,2338.0,3507000.0,4.0,6000.0,1500.0,0,960.75,4970,4935,3704,7613,3,1.9708095061686686,0.11244281008455273,-1.256033189272499
2721,0,2,1500,0,15,7.0,0.5773502691896258,0.0,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,0.0,5442.0,4081500.0,0.0,0.0,3000.0,0,1055.75,4964,4934,3704,7387,0,0.6930337918491308,1.2338259661204716,-0.9193532752789613
3079,1,3,1500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,3079.0,9237.0,4618500.0,3.0,1500.0,4500.0,1,1145.75,4964,4934,3693,7613,7,2.128078708011999,1.4045975198557399,-1.3070817877332654
3125,2,2,1000,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,6250.0,6250.0,3125000.0,4.0,2000.0,2000.0,0,1032.25,4970,5131,3704,7387,6,2.2903747263686096,0.17916422608783478,-0.7623455050507436
1459,0,2,1000,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,0.0,2918.0,1459000.0,0.0,0.0,2000.0,0,615.25,4964,4934,3846,7613,14,3.858745728713494,0.4847617974427821,-1.57091745903696
3079,3,2,0,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,9237.0,6158.0,0.0,6.0,0.0,0.0,0,771.0,4970,4935,3846,7613,15,3.9994938361131145,-1.6860269932966738,0.3495419967234283
1704,1,1,0,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,1704.0,1704.0,0.0,1.0,0.0,0.0,0,426.5,4970,4934,3693,7387,19,1.0650562482976758,-1.271192338161235,-0.9125152574563999
1763,1,2,0,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,1763.0,3526.0,0.0,2.0,0.0,0.0,0,441.5,4970,4934,3704,7613,6,2.3081763153088244,-0.37791377951627636,-0.5436063462542853
2156,1,3,500,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,2156.0,6468.0,1078000.0,3.0,500.0,1500.0,1,665.0,4964,5131,3846,7387,17,2.22055347557143,1.5280468358091144,-0.2696125629402063
3185,2,2,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,6370.0,6370.0,1592500.0,4.0,1000.0,1000.0,0,922.25,4970,5131,3846,7387,3,0.14193374739220996,0.03958350792394825,-1.0616700587890315
3375,0,2,1000,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,0.0,6750.0,3375000.0,0.0,0.0,2000.0,0,1094.25,4964,4934,3693,7387,8,1.5573015027599324,1.4047877078775277,1.4717596361137584
904,1,3,1000,0,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,904.0,2712.0,904000.0,3.0,1000.0,3000.0,1,477.0,4964,4935,3704,7613,0,2.605903871117701,1.0227518415886092,-0.6120811385621258
2249,2,2,1000,1,28,6.25,0.0,0.4472135954999579,0.0,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,4498.0,4498.0,2249000.0,4.0,2000.0,2000.0,0,813.25,4964,5131,3757,7613,12,1.8600800321192978,0.05139245509418216,1.679635377916833
1179,3,1,0,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,39,4,9.0,0.0,0.0,0.0,0.3779644730092272,3537.0,1179.0,0.0,3.0,0.0,0.0,0,295.75,5066,4934,3704,7613,5,1.1177064737465534,-1.1701852087777331,1.3580507108143074
2270,3,2,1500,0,22,6.666666666666667,0.0,0.0,0.447213595499958,0.0,37,5,6.6,0.0,0.4472135954999579,0.0,0.0,6810.0,4540.0,3405000.0,6.0,4500.0,3000.0,0,943.75,5066,5131,3846,7387,3,2.012762527455486,0.21450461849807,-0.8650619941525723
2103,0,2,0,1,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,4206.0,0.0,0.0,0.0,0.0,0,526.25,4970,4934,3757,7387,0,3.866379238708208,1.6972623057298433,-1.040381890096406
1554,4,3,1000,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,29,5,5.0,0.37796447300922725,0.0,0.0,0.0,6216.0,4662.0,1554000.0,12.0,4000.0,3000.0,1,640.25,4970,5131,3757,7613,16,3.4890954079106486,-0.3669174538935479,-0.24091869192663903
1987,0,2,500,0,14,6.5,0.0,0.0,0.0,0.5773502691896257,25,4,5.5,0.0,0.0,0.447213595499958,0.0,0.0,3974.0,993500.0,0.0,0.0,1000.0,0,622.25,5066,5131,3693,7613,17,2.9275157363011255,1.5029765965748145,-0.5796629131873813
